timestamp,horizontal,anomaly
0,1.92803078830554,0.0
300,-1.1566201166994228,0.0
600,-0.39065004134710213,0.0
900,0.400804089458205,0.0
1200,-0.8744902272496142,0.0
1500,-1.0608890183163602,0.0
1800,-0.09770688613685852,0.0
2100,-0.6913475497669385,0.0
2400,-2.2376186722182037,0.0
2700,-0.16557577261137757,0.0
3000,0.00898226587945869,0.0
3300,-2.605051743741141,0.0
3600,1.085328117216573,0.0
3900,-0.26960717818891844,0.0
4200,0.6740188449670613,0.0
4500,0.6298499213885613,0.0
4800,-0.5859822002821491,0.0
5100,-0.10509937704845151,0.0
5400,0.3690149277439057,0.0
5700,-0.16167020021628326,0.0
6000,1.2432440155305524,0.0
6300,-1.3430302422002438,0.0
6600,0.4352347216756891,0.0
6900,1.367626382742649,0.0
7200,1.73359361215946,0.0
7500,-0.6718066773393288,0.0
7800,-1.1902807812865124,0.0
8100,0.071439085279146,0.0
8400,0.23369634091586997,0.0
8700,0.3074299571725517,0.0
9000,-1.2281460945870566,0.0
9300,1.728525636173846,0.0
9600,-0.7213396625794468,0.0
9900,0.9980893840054734,0.0
10200,0.39513256331862,0.0
10500,1.0201520262304338,0.0
10800,-0.7842544062213956,0.0
11100,-1.8752042328543832,0.0
11400,0.3365533049993925,0.0
11700,0.8090866859815873,0.0
12000,0.5927263263935146,0.0
12300,-0.49690981470786133,0.0
12600,-1.005439460564753,0.0
12900,0.5099738931000775,0.0
13200,-0.270340390465278,0.0
13500,-0.21649900324975518,0.0
13800,1.030443649841191,0.0
14100,0.675435727264113,0.0
14400,-0.043957432165218746,0.0
14700,-0.603641222058587,0.0
15000,-0.369276716412334,0.0
15300,-0.9784209103312882,0.0
15600,1.178128727262412,0.0
15900,-2.8684565980610763,0.0
16200,0.1079962076679073,0.0
16500,0.6045685596930976,0.0
16800,-0.6212209999885445,0.0
17100,2.054180884640957,0.0
17400,-1.2113277449884712,0.0
17700,-1.037526493265941,0.0
18000,0.709296654163502,0.0
18300,-0.4803318012572866,0.0
18600,-0.8566474953797064,0.0
18900,1.1658646356088966,0.0
19200,0.2808445343557804,0.0
19500,-0.8511368217141919,0.0
19800,-0.2200778453330383,0.0
20100,-1.1091040123643778,0.0
20400,0.6631681356422174,0.0
20700,-0.6600018214715939,0.0
21000,-0.3380796273712997,0.0
21300,0.6349770282305909,0.0
21600,-0.7160647368009982,0.0
21900,0.022868502119775425,0.0
22200,-0.13324883821936442,0.0
22500,-0.11682441746205204,0.0
22800,0.03503311594268681,0.0
23100,-1.7926740137413029,0.0
23400,-1.8294024121341712,0.0
23700,-0.14848782134832206,0.0
24000,0.04995321619589488,0.0
24300,-1.328991121794486,0.0
24600,-0.45067167369415895,0.0
24900,-1.0224117261395522,0.0
25200,-1.1655819036592174,0.0
25500,-0.9317746317955751,0.0
25800,0.049352561647963755,0.0
26100,0.5303284161665801,0.0
26400,1.0182801825325776,0.0
26700,0.1939297890761058,0.0
27000,0.8767071711336467,0.0
27300,0.28345813318922986,0.0
27600,-1.4071338724198421,0.0
27900,-0.47359002598107636,0.0
28200,-0.8529542182208953,0.0
28500,1.4226274236483898,0.0
28800,-1.0032975595228397,0.0
29100,1.8738204149768667,0.0
29400,-1.3122355877072385,0.0
29700,-0.4484231720105706,0.0
30000,-0.9691736779453368,0.0
30300,1.8215043092474446,0.0
30600,0.1796967556498794,0.0
30900,1.0550557926860886,0.0
31200,-0.8999062477458077,0.0
31500,0.07593423538163624,0.0
31800,-0.38827095300353587,0.0
32100,0.7752788529026114,0.0
32400,-1.376046598288427,0.0
32700,-0.16986600952354447,0.0
33000,0.5273141489318949,0.0
33300,0.08360603353391366,0.0
33600,-0.9365185771426241,0.0
33900,0.10631205909497132,0.0
34200,-0.24616905082062945,0.0
34500,-1.519740353155878,0.0
34800,-0.0464192162033763,0.0
35100,0.956684244256474,0.0
35400,-0.5007858962043497,0.0
35700,-0.093420876916058,0.0
36000,1.1491231875413022,0.0
36300,-0.19059901468709772,0.0
36600,-0.6674964418520029,0.0
36900,-0.28348780753080566,0.0
37200,-0.8431763811304929,0.0
37500,0.1108126502156197,0.0
37800,-0.1365548567654477,0.0
38100,-1.7325859398827743,0.0
38400,-0.38693030445814447,0.0
38700,-1.7901502200116166,0.0
39000,0.5061363315002279,0.0
39300,-1.8409301443428179,0.0
39600,-2.065824446930936,0.0
39900,-0.0832862085818038,0.0
40200,0.6138368470674233,0.0
40500,-1.645622764375561,0.0
40800,1.8388849734644004,0.0
41100,-0.13053351128338941,0.0
41400,-0.20532460541094832,0.0
41700,-1.1672726816604186,0.0
42000,0.6172603205513822,0.0
42300,0.36434147185352356,0.0
42600,-1.3357477463253506,0.0
42900,2.369929574402035,0.0
43200,-1.0799342328773522,0.0
43500,0.24947867343898822,0.0
43800,-1.3749150610381,0.0
44100,-0.0189609646955462,0.0
44400,-0.07991519586097379,0.0
44700,0.5077111319901841,0.0
45000,0.15737508058954142,0.0
45300,-1.0000653854372805,0.0
45600,0.03573760043540242,0.0
45900,-1.058642696312286,0.0
46200,0.5603310069435392,0.0
46500,2.060863561640083,0.0
46800,0.9435691691792094,0.0
47100,0.029642373783337672,0.0
47400,-1.9558251023387059,0.0
47700,-0.46331434774265823,0.0
48000,-0.5456345504950892,0.0
48300,-2.035086212604802,0.0
48600,-0.9676263324317538,0.0
48900,-0.8859098160236619,0.0
49200,-1.1072520844095406,0.0
49500,-1.3629097116724516,0.0
49800,-0.7944773279157723,0.0
50100,-1.0243216831087014,0.0
50400,1.5639391850949604,0.0
50700,-0.5540436610456456,0.0
51000,1.0592831553233617,0.0
51300,0.5217987350048588,0.0
51600,0.558217215998093,0.0
51900,-1.3518737560495908,0.0
52200,0.18195807478117731,0.0
52500,0.1842206737745149,0.0
52800,-0.8763652996255173,0.0
53100,0.09192335758791026,0.0
53400,-0.8996147022550993,0.0
53700,0.9916271070402563,0.0
54000,-0.7659539665460038,0.0
54300,0.24228274818925888,0.0
54600,0.47085829419206326,0.0
54900,0.9619526252156613,0.0
55200,-1.0335052516011167,0.0
55500,0.20310946948877673,0.0
55800,-0.693643982689021,0.0
56100,0.11639805957997162,0.0
56400,0.6543132135387248,0.0
56700,-0.6930923741758159,0.0
57000,-0.551231743770936,0.0
57300,-1.0636279142244265,0.0
57600,1.1625655537715243,0.0
57900,0.2454085862341744,0.0
58200,-0.5015338236760145,0.0
58500,0.4508898082161674,0.0
58800,0.37108392426907255,0.0
59100,-0.6684167510754347,0.0
59400,-1.5795126020080734,0.0
59700,-0.1767781137688833,0.0
60000,1.1562725748637523,0.0
60300,-0.08032289111188806,0.0
60600,1.4228226491479439,0.0
60900,0.5212742841313892,0.0
61200,0.6269451482460876,0.0
61500,0.7531674878699758,0.0
61800,-1.114121588973679,0.0
62100,-0.39939509385763783,0.0
62400,-0.7699897485360513,0.0
62700,-0.8801148735217278,0.0
63000,1.7007886028875374,0.0
63300,-0.02841832930860777,0.0
63600,-0.7467211459146287,0.0
63900,-0.860591186531133,0.0
64200,1.6978621216193632,0.0
64500,0.48175896944310415,0.0
64800,0.785210609213502,0.0
65100,-1.8819779436148676,0.0
65400,0.5492390819373862,0.0
65700,0.9426117500007236,0.0
66000,0.6886007784480837,0.0
66300,0.8112577754315751,0.0
66600,-0.6113238376953982,0.0
66900,0.8292569700582446,0.0
67200,0.8586516173420061,0.0
67500,-1.337836898883558,0.0
67800,-0.6072767228290343,0.0
68100,-1.2748509301960536,0.0
68400,0.6065395631806563,0.0
68700,-0.31940859700314883,0.0
69000,-0.4993998643796601,0.0
69300,1.7633623232716413,0.0
69600,1.2942485250013493,0.0
69900,-1.0999295592797436,0.0
70200,0.19234420860580514,0.0
