timestamp,seasonal
0,-0.5778831092292941
300,1.059778696143696
600,1.1376090797977956
900,0.7433604493352526
1200,1.9983999979359803
1500,-0.496069542748492
1800,2.4413011349353653
2100,1.0497003237078664
2400,1.1326172556269802
2700,2.346191238366316
3000,2.392220977653725
3300,2.0947616830299385
3600,0.3159201705580186
3900,2.65980568398933
4200,2.5827011002276574
4500,1.5416037654080939
4800,0.7706163245517819
5100,1.8730744987053791
5400,3.304446644243815
5700,1.3827237180677643
6000,1.7749608350743564
6300,0.9070728447919851
6600,2.000061515322396
6900,2.1958617577691406
7200,1.8772168566855836
7500,1.035113239256809
7800,1.8503624839537491
8100,2.987201746188542
8400,0.8930776952724615
8700,1.914417053943967
9000,1.896477405465971
9300,0.8810733700024472
9600,-0.4421391305709891
9900,0.8771934868370452
10200,2.607577524825038
10500,-0.10721088765313791
10800,-2.632572168187304
11100,0.12382266589144209
11400,-0.09849555318511943
11700,-0.9490640833090892
12000,-2.881490967363326
12300,-1.5841927100654214
12600,-2.021625200207747
12900,-0.7427190605368625
13200,-1.8703807419290925
13500,0.9767364600889885
13800,0.18914207977032427
14100,-0.9399922313622049
14400,1.9161906221130611
14700,-1.2151619989178908
15000,-1.9957513061365346
15300,0.2562806667083857
15600,0.7389102923961829
15900,-2.121478641112789
16200,0.3536063913922164
16500,-1.9316149745953712
16800,-0.5343619600926927
17100,-1.0884352677418376
17400,-0.15432348287806472
17700,-0.16059770753593494
18000,0.8060986694832839
18300,0.1473799226655157
18600,2.088473850305984
18900,1.3786943459981786
19200,2.351321357436799
19500,0.45765211585534726
19800,2.031910246881717
20100,0.8377648780980236
20400,3.597993204568084
20700,3.2021920504511616
21000,2.082663854154015
21300,2.3419282661598113
21600,0.9152774118223657
21900,3.143014772242443
22200,2.8056285016383753
22500,3.5574120019279403
22800,4.176223389157597
23100,3.851421950711868
23400,2.2460808089588458
23700,2.9173865564399235
24000,2.3920508838389387
24300,3.174942947393678
24600,4.726038171888364
24900,3.0231870634209166
25200,3.363969895550973
25500,0.43810686650512265
25800,2.370767404358141
26100,2.1054534388956103
26400,2.23179852278734
26700,1.9544368317458638
27000,0.9920981122329179
27300,1.6000611994224518
27600,0.06541237780156317
27900,0.6971554870273178
28200,0.1379741532290225
28500,0.39044021297055825
28800,0.27751108031314387
29100,-0.7032669576617439
29400,-0.40688217122797177
29700,0.018627512463429075
30000,0.8824907380029288
30300,-0.5991594074197881
30600,-0.2525071297301246
30900,0.2014987375319901
31200,-0.46442344220540316
31500,0.2396010239907147
31800,-0.5766571270829599
32100,-2.2468738345853545
32400,-1.786530220220901
32700,-0.623891263714796
33000,0.3339245160776543
33300,-2.002397190334432
33600,-2.0295100530656294
33900,-1.0813981407072897
34200,-1.2900344616915067
34500,-0.179989557317485
34800,-1.797809830891889
35100,1.0791983757926276
35400,-0.6214061235611714
35700,0.2552112638504421
36000,-1.6769774110611313
36300,-0.1131782196931132
36600,0.3546275960337376
36900,0.2312624332711942
37200,-0.4230134137872773
37500,0.8449933068270636
37800,0.6987569812559951
38100,0.962620945490684
38400,1.5673533754665263
38700,1.7741275472453486
39000,0.8631888628553313
39300,2.975939948750604
39600,1.6400782693674303
39900,1.4165039752807416
40200,2.69106609742497
40500,0.7630947926847542
40800,3.3881974546112477
41100,3.4576510987448077
41400,2.9431858820116656
41700,1.1658537680950694
42000,2.7674712946998863
42300,1.4883208940801282
42600,1.3803053303396884
42900,1.9932544434246082
43200,2.574166066544594
43500,2.924982638535864
43800,1.821321408325846
44100,1.6612861131397985
44400,2.0407688227700187
44700,3.6638459389186773
45000,0.8218486525813264
45300,1.986297719547096
45600,0.17391757624547488
45900,1.4458028285717326
46200,1.6393403673810587
46500,-0.09520861921298845
46800,0.16850476504560719
47100,0.18983058906141392
47400,1.7932746332768676
47700,-0.7223370847637733
48000,-0.06412927185244599
48300,0.5967367163575275
48600,-2.0696309830648785
48900,-0.6948860106302998
49200,-1.4647782451761326
49500,-1.694221349587288
49800,-0.5128507882976878
50100,-4.352203603588746
50400,-2.8298948551149428
50700,-0.733850379422984
51000,-1.5990175164917306
51300,-3.320230721741096
51600,-2.588163522508133
51900,-1.3059861747713
52200,-1.6883720520567977
52500,-1.3600154754184004
52800,-2.7275940578213764
53100,-3.874207029005334
53400,-1.402222000518519
53700,-2.0351886145659543
54000,-2.89754888311054
54300,-2.449783628008298
54600,-0.8848530591907754
54900,-1.2602876741376414
55200,-1.4584629318230602
55500,-1.0710517973905582
55800,-1.0588565493629278
56100,0.497192054566149
56400,-0.34302415387781215
56700,-1.7008475924305722
57000,1.527029157894751
57300,-0.9338029916971047
57600,1.2658474288883987
57900,0.7645605191754092
58200,1.6767827685804182
58500,0.02709547301029752
58800,0.15942321977800467
59100,1.343225977842606
59400,0.16690041279172274
59700,0.3670287036909451
60000,0.6846266239295432
60300,0.11194843992532455
60600,0.4413027322898625
60900,2.693498410602587
61200,1.2730073056987934
61500,1.146851867838514
61800,1.2353858395616344
62100,0.29292006706984197
62400,-1.0680858141499179
62700,2.615555364193053
63000,0.3703607156706042
63300,0.8298903961422791
63600,1.615317725056471
63900,0.6789770857111476
64200,-1.4954433096047985
64500,-1.0704031612101441
64800,0.40586005651963464
65100,-1.565627184258042
65400,-0.31969408088197143
65700,-0.09539852792117076
66000,-0.07437458152686294
66300,-0.21577029814573634
66600,-1.8991695132128346
66900,-1.7909014130201801
67200,-2.936620648291054
67500,-2.9771131472345296
67800,-2.4829875818406673
68100,-3.3941132449226963
68400,-1.7376119284716807
68700,-3.0801772669212557
69000,-2.793260485668589
69300,-3.504223014925608
69600,-4.224023313308527
69900,-1.1619856379625466
70200,-3.3014734098361282
70500,-3.738022508092436
70800,-4.112569699023317
71100,-2.223067624612515
71400,-4.896163434130982
71700,-2.7007261643085023
72000,-2.6582436450936227
72300,-2.9095322108041595
72600,-1.368045729989709
72900,-1.6080130521340323
73200,-3.13931884395763
73500,-0.5248957382015267
73800,-1.3337492108660358
74100,-0.7631540199819593
74400,-0.07400137146562358
74700,-2.559604310300041
75000,-1.1785575192239486
75300,-1.032021800233612
75600,1.0417848025975072
75900,0.10194440205083621
76200,-2.283362397493785
76500,-1.488446374420593
76800,0.28133691220732804
77100,0.18345408925057582
77400,2.701898721973701
77700,0.16799233158335192
78000,-0.31012076328710314
78300,-0.0068918737055917445
78600,-0.8173792932184136
78900,1.9275562989014232
79200,1.5928450804286292
79500,-1.1051105695893977
79800,1.4990870774912801
80100,0.9430412553062218
80400,0.20914444267093601
80700,0.8157225982696013
81000,1.7069030520837725
81300,1.7410917899496337
81600,-0.3230389817884267
81900,0.8580652282224425
82200,2.222609065046673
82500,0.024949578962902508
82800,-1.681815659140042
83100,-0.44332105779478004
83400,0.3147570653316658
83700,-0.4318435490081768
84000,-1.23555234027924
84300,-0.7199950166327169
84600,-2.0426148724451387
84900,-1.3231869782093995
85200,-1.6227520903702315
85500,0.5791464484369455
85800,-1.7862788012284239
86100,-0.3929450050548746
86400,-1.073807344991759
86700,-2.4728911722393425
87000,-3.7337288989978177
87300,-2.176750322406524
87600,-2.8534219882095737
87900,-1.7686142829174436
88200,-1.3971027537501297
88500,-2.7364908535950203
88800,-1.1965625330238598
89100,0.31362218305795553
89400,-2.3057703844381514
89700,-1.7209248122640508
90000,-2.3974040314221954
90300,-1.6276753681078722
90600,-2.1154873595562655
90900,-1.629249094969818
91200,-2.6274232958287804
91500,-2.7179812784200292
91800,-2.1584831004395175
92100,-2.439346258392934
92400,-1.966960597732554
92700,-0.7533295545361948
93000,-0.3762235531567788
93300,-0.02669905664036787
93600,-1.5664975497382068
93900,-0.2034599317289296
94200,0.24291704191895663
94500,-0.49877461672037726
94800,1.194749142417546
95100,0.9756598567308994
95400,-0.6505300900311954
95700,1.5359397545001952
96000,3.288138280834051
96300,1.7735708298078123
96600,2.183116629871216
96900,1.737755964096731
97200,1.3574124394198916
97500,1.848493171514245
97800,1.9135993085017247
98100,3.0411657916012453
98400,4.345406298280794
98700,2.8989896227259973
99000,2.0780448224141628
99300,3.4089855566280973
99600,2.1741745589465586
99900,3.0220494433215164
100200,3.2117894792203137
100500,1.576264167401822
100800,1.575533797786116
101100,0.6774662649022294
101400,0.8757661940528945
101700,-0.43473256858359255
102000,1.226578774352152
102300,2.500647139932051
102600,0.5211426359778687
102900,1.3972397156662033
103200,0.6466016912483651
103500,0.09992596888555871
103800,-0.1613837249110074
104100,1.8058638297224066
104400,-0.4115415919360731
