timestamp,seasonal,anomaly
0,-0.5778831092292941,0.0
300,1.0597786961436961,0.0
600,1.1376090797977958,0.0
900,0.7433604493352528,0.0
1200,1.9983999979359806,0.0
1500,-0.4960695427484918,0.0
1800,2.4413011349353653,0.0
2100,1.0497003237078664,0.0
2400,1.1326172556269802,0.0
2700,2.346191238366316,0.0
3000,2.392220977653725,0.0
3300,2.0947616830299385,0.0
3600,0.3159201705580186,0.0
3900,2.65980568398933,0.0
4200,2.5827011002276574,0.0
4500,1.5416037654080939,0.0
4800,0.7706163245517819,0.0
5100,1.8730744987053791,0.0
5400,3.304446644243815,0.0
5700,1.3827237180677643,0.0
6000,1.7749608350743564,0.0
6300,0.9070728447919851,0.0
6600,2.000061515322396,0.0
6900,2.1958617577691406,0.0
7200,1.8772168566855836,0.0
7500,1.035113239256809,0.0
7800,1.8503624839537491,0.0
8100,2.987201746188542,0.0
8400,0.8930776952724617,0.0
8700,1.9144170539439673,0.0
9000,1.8964774054659712,0.0
9300,0.8810733700024473,0.0
9600,-0.44213913057098897,0.0
9900,0.8771934868370452,0.0
10200,2.607577524825038,0.0
10500,-0.10721088765313791,0.0
10800,-2.632572168187304,0.0
11100,0.12382266589144209,0.0
11400,-0.09849555318511943,0.0
11700,-0.9490640833090893,0.0
12000,-2.881490967363326,0.0
12300,-1.5841927100654214,0.0
12600,-2.021625200207747,0.0
12900,-0.7427190605368625,0.0
13200,-1.8703807419290925,0.0
13500,0.9767364600889887,0.0
13800,0.1891420797703245,0.0
14100,-0.9399922313622047,0.0
14400,1.9161906221130613,0.0
14700,-1.2151619989178903,0.0
15000,-1.9957513061365342,0.0
15300,0.2562806667083861,0.0
15600,0.7389102923961833,0.0
15900,-2.1214786411127884,0.0
16200,0.35360639139221695,0.0
16500,-1.9316149745953708,0.0
16800,-1.5753328594878653,1.0
17100,-3.118328521562425,0.0
17400,-3.123692973402796,0.0
17700,-4.022469622929603,0.0
18000,-3.903650549535874,0.0
18300,-5.367852734797857,0.0
18600,-4.191968073679393,0.0
18900,-5.628696381183103,0.0
19200,-5.346670732780591,0.0
19500,-7.896411269246347,0.0
19800,-6.945420868360065,0.0
20100,-8.731670580776843,0.0
20400,-6.533941380758212,0.0
20700,-7.464116705003993,0.0
21000,-9.091300362923555,0.0
21300,-9.314308639459053,0.0
21600,-11.199118547910729,0.0
21900,-9.40663228889917,0.0
22200,-10.15750710584133,0.0
22500,-9.79853772457295,0.0
22800,-9.552899750413422,0.0
23100,-10.232215931275773,0.0
23400,-12.174346078324586,0.0
23700,-11.82298988587451,0.0
24000,-12.652277635754945,0.0
24300,-12.158140045615685,0.0
24600,-10.881361570865703,0.0
24900,-12.84481359159062,0.0
25200,-12.75160162610516,0.0
25500,-15.912656978463376,0.0
25800,-14.203429147757104,0.0
26100,-14.681004185009044,0.0
26400,-14.756307119317254,0.0
26700,-15.225234427648672,0.0
27000,-16.369560483587065,0.0
27300,-15.934485366001706,0.0
27600,-17.63337775874656,0.0
27900,-17.157666042088568,0.0
28200,-16.30279231818345,1.0
28500,-14.70697395362367,0.0
28800,-13.543718396703754,0.0
29100,-13.312120979580179,0.0
29400,-11.863979510802865,0.0
29700,-10.344300978885101,0.0
30000,-8.440977347530556,0.0
30300,-8.93514010742898,0.0
30600,-7.650374813491238,0.0
30900,-6.305161580793449,0.0
31200,-6.124436763366951,0.0
31500,-4.616097649865138,0.0
31800,-4.668256885998401,0.0
32100,-5.612579624307405,0.0
32400,-4.4626367392092305,0.0
32700,-2.644878475506091,0.0
33000,-1.0646993538764575,0.0
33300,-2.8097758855432198,0.0
33600,-2.2752058322663595,0.0
33900,-0.793495149700365,0.0
34200,-0.49521263898731005,0.0
34500,1.09640515549912,0.0
34800,-0.06392087246849598,0.0
35100,3.247706867542469,0.0
35400,1.9599909248487961,0.0
35700,3.2288524410875294,0.0
36000,1.6692956885617198,0.0
36300,3.5870952061962136,0.0
36600,4.391201331876216,0.0
36900,4.587321463569166,0.0
37200,4.2365566462434145,0.0
37500,5.7928988451038395,0.0
37800,5.92058122386655,0.0
38100,6.444667957218329,0.0
38400,7.2966120178554075,0.0
38700,7.738237238762404,0.0
39000,7.050407051044152,0.0
39300,9.375111208777602,0.0
39600,8.240604947640696,0.0
39900,8.208318300887962,0.0
40200,9.664603687999447,0.0
40500,7.909269484978125,0.0
40800,10.69837739353757,0.0
41100,10.923636021972431,0.0
41400,10.557185540325525,0.0
41700,8.920467424740854,0.0
42000,10.655668249761,0.0
42300,9.503421982635805,0.0
42600,9.5159653457152,0.0
42900,10.243445439278963,0.0
43200,10.933161493853849,0.0
43500,11.387342275727274,0.0
43800,10.381877044905304,0.0
44100,10.315127949137901,0.0
44400,10.783232548215835,0.0
44700,12.490500459339822,0.0
45000,9.72848442822903,0.0
45300,10.968915687660033,0.0
45600,9.228718627200383,0.0
45900,10.569177808226513,0.0
46200,10.827860579300719,0.0
46500,9.155199563358305,0.0
46800,9.477706519735955,0.0
47100,9.554886237264862,0.0
47400,11.211391480317761,0.0
47700,8.746187901172693,0.0
48000,9.452283446034814,0.0
48300,10.158642779598042,0.0
48600,7.535493758261229,0.0
48900,8.95129647487712,0.0
49200,8.220409097303534,0.0
49500,8.028020607016014,0.0
49800,9.244593051723069,0.0
50100,5.43868202567859,0.0
50400,6.992760473936645,0.0
50700,9.118986164423642,0.0
51000,8.282491181410181,0.0
51300,6.588516522513339,0.0
51600,7.3464603407811975,0.0
51900,8.65322047660118,0.0
52200,8.294188247994677,0.0
52500,8.644730790878118,0.0
52800,7.298228876407934,0.0
53100,6.1716387397601284,0.0
53400,8.662645461056288,0.0
53700,8.04774945517773,0.0
54000,7.202556264393578,0.0
54300,7.666630243368232,0.0
54600,9.247054099864547,0.0
54900,8.886338108212534,0.0
55200,8.702145542657226,0.0
55500,9.102840234613332,0.0
55800,9.127654862288386,0.0
56100,10.695691876882515,0.0
56400,9.866864658570353,0.0
56700,8.519860760642803,0.0
57000,11.758016074562075,0.0
57300,9.306948560384471,0.0
57600,11.515875384613516,0.0
57900,11.023401058361888,0.0
58200,11.943995262055191,0.0
58500,10.30226132305895,0.0
58800,10.442144758571843,0.0
59100,11.63312542094437,0.0
59400,10.463618864986017,0.0
59700,10.670225214523143,0.0
60000,10.993977290467749,0.0
60300,10.42714555438424,0.0
60600,10.76205397227345,0.0
60900,13.019526069834612,0.0
61200,11.604047563216835,0.0
61500,11.48265409372827,0.0
61800,11.57571193540452,0.0
62100,10.637543839368202,0.0
62400,9.280620750781141,0.0
62700,12.968140582125178,0.0
63000,10.726630653953743,0.0
63300,11.18966081875888,0.0
63600,11.978413607789859,0.0
63900,11.045232155555485,0.0
64200,8.87381298799494,0.0
64500,9.301704302757225,0.0
64800,10.780676128536253,0.0
65100,8.811762065405365,0.0
65400,10.060139687545883,0.0
65700,10.286757533332908,0.0
66000,10.309987657912131,0.0
66300,10.170687810568927,0.0
66600,8.489279671313714,0.0
66900,8.59943929352766,0.0
67200,7.455517004177011,0.0
67500,7.416731603857751,0.0
67800,7.912478912944618,0.0
68100,7.002893906370943,0.0
68400,8.660858846504894,0.0
68700,7.319683950554109,0.0
69000,7.607921652180625,0.0
69300,6.898213997278764,0.0
69600,6.179605829533243,0.0
69900,9.242776028984753,0.0
70200,7.1043641550114245,0.0
70500,6.668837159760358,0.0
70800,6.295260966684455,0.0
71100,8.185685489057487,0.0
71400,5.513466005103138,0.0
71700,7.70973578421153,0.0
72000,7.753009187248026,0.0
72300,7.502471961168024,0.0
72600,9.044672214631484,0.0
72900,8.805382976503719,0.0
73200,7.274721364495852,0.0
73500,9.889756441076898,0.0
73800,9.081484340696086,0.0
74100,9.652631835249675,0.0
74400,10.342309172252047,0.0
74700,7.857204687479364,0.0
75000,9.238725009914104,0.0
75300,9.385710583695158,0.0
75600,11.459944548577457,0.0
75900,10.520510141979406,0.0
76200,8.135589036685975,0.0
76500,8.930871469297797,0.0
76800,10.701002844987418,0.0
77100,10.60345070663928,0.0
77400,13.122209489740586,0.0
77700,10.58860154220951,0.0
78000,10.110771968055365,0.0
78300,10.414270202317372,0.0
78600,9.604038660251021,0.0
78900,12.349217335945005,0.0
79200,12.01473704686765,0.0
79500,9.31700077977529,0.0
79800,11.92140684063535,0.0
80100,11.365559011540707,0.0
80400,10.631850292341314,0.0
80700,11.23860713670408,0.0
81000,12.129957344844144,0.0
81300,12.164307349319603,0.0
81600,10.100329780860662,0.0
81900,11.281579533986694,0.0
82200,12.64626163677033,0.0
82500,10.448733503347995,0.0
82800,8.742093050273414,0.0
83100,9.980706197395623,0.0
83400,10.738896939010166,0.0
83700,9.992403312234018,0.0
84000,9.188796159148463,0.0
84300,9.704450039071219,0.0
84600,8.381921911721218,0.0
84900,9.101436947996257,0.0
85200,8.80195462077276,0.0
85500,11.003931805270405,0.0
85800,8.638581269010981,0.0
86100,10.031986042920177,0.0
86400,9.35119113183216,0.0
86700,7.952171361990998,0.0
87000,6.691394489768624,0.0
87300,8.248430878169213,0.0
87600,7.571814133584994,0.0
87900,8.656674014035016,0.0
88200,9.028235109602326,0.0
88500,7.68889409783743,0.0
88800,9.228867152084586,0.0
89100,10.739094365158596,0.0
89400,8.119742169805075,0.0
89700,8.704626095514632,0.0
90000,8.028183312215171,0.0
90300,8.797946589595245,0.0
90600,8.310167481509314,0.0
90900,8.7964369852901,0.0
91200,7.79829246166576,0.0
91500,7.707762672447402,0.0
91800,8.26728763413216,0.0
92100,7.986449920697777,0.0
92400,8.45885975365124,0.0
92700,9.672513760526028,0.0
93000,10.049641577399951,0.0
93300,10.399186798636144,0.0
93600,8.859407994022098,0.0
93900,10.222464316090978,0.0
94200,10.668859058595487,0.0
94500,9.927184280369945,0.0
94800,11.62072407590097,0.0
95100,11.40165002478777,0.0
95400,9.77547455087045,0.0
95700,11.961958144604376,0.0
96000,13.714169732680642,0.0
96300,12.199614690309692,0.0
96600,12.60917227859562,0.0
96900,12.163822811632533,0.0
97200,11.783489925826522,0.0
97500,12.274580764848162,0.0
97800,12.339696503416564,0.0
98100,13.46727210801796,0.0
98400,14.771521280124293,0.0
98700,13.325112836724939,0.0
99000,12.504175856960776,0.0
99300,13.835124020694998,0.0
99600,12.600320081057733,0.0
99900,13.44820167057475,0.0
100200,13.637948076358505,0.0
100500,12.002428815930722,0.0
100800,12.00170419513619,0.0
101100,11.103642123632417,0.0
101400,11.30194724109419,0.0
101700,9.991453407353257,0.0
102000,11.652769432739777,0.0
102300,12.926842246647913,0.0
102600,10.947341968605556,0.0
102900,11.823443062910124,0.0
103200,11.072808852377708,0.0
103500,10.526136753206053,0.0
103800,10.26483050144108,0.0
104100,12.232081326004508,0.0
104400,10.014679010779542,0.0
104700,12.212567926387525,0.0
105000,9.447864925108396,0.0
105300,10.576316510424775,0.0
105600,9.477809227371104,0.0
105900,9.191364267170412,0.0
106200,10.382587985177992,0.0
106500,10.1922514519365,0.0
106800,8.99612335253201,0.0
107100,10.005954074680517,0.0
107400,10.969599805073537,0.0
107700,8.115542130712122,0.0
108000,9.443026762957476,0.0
108300,9.212763321878542,0.0
108600,10.016411975658878,0.0
108900,8.324381465937318,0.0
109200,8.899958699079875,0.0
109500,9.19467285331129,0.0
109800,8.558124651553817,0.0
110100,7.600444858846923,0.0
110400,9.38265729877,0.0
110700,8.95228302343749,0.0
111000,10.709138483645795,0.0
111300,10.182511059402325,0.0
111600,8.996736381423379,0.0
111900,9.702307351783606,0.0
112200,11.775981815828441,0.0
112500,10.98065894976884,0.0
112800,8.735764394311982,0.0
113100,11.034137521527647,0.0
113400,10.719993239760168,0.0
113700,11.435756488247069,0.0
114000,12.413878439516486,0.0
114300,11.817820593899734,0.0
114600,11.335768430042483,0.0
114900,12.142794577510063,0.0
115200,14.30671925184364,0.0
115500,13.25411351907121,0.0
115800,13.153276510651246,0.0
116100,13.883444897086147,0.0
116400,13.10943052091755,0.0
116700,14.109096170684902,0.0
117000,13.587403699213775,0.0
117300,13.577807755894403,0.0
117600,13.652616885856286,0.0
117900,10.93899997099561,0.0
118200,12.777031483299993,0.0
118500,13.116927152226847,0.0
118800,15.296312194934348,0.0
119100,14.066956965934553,0.0
119400,14.143828135693775,0.0
119700,13.433031396557446,0.0
120000,12.81016847188037,0.0
120300,12.870632600333968,0.0
120600,12.85642973462527,0.0
120900,11.823054611736806,0.0
121200,11.650579721249775,0.0
121500,12.815381906357484,0.0
121800,14.002315175885474,0.0
122100,11.282415405405374,0.0
122400,10.885996318078563,0.0
122700,11.45474261795502,0.0
123000,12.052996312911636,0.0
123300,12.259049761012497,0.0
123600,11.18549713366974,0.0
123900,10.46951960396236,0.0
124200,8.932775851022207,0.0
124500,10.955577117452927,0.0
124800,10.577826953121315,0.0
125100,10.580040760775779,0.0
125400,10.030412504338681,0.0
125700,8.796590149815207,0.0
126000,8.318627380007165,0.0
126300,7.644377232329973,0.0
126600,9.966695578156823,0.0
126900,7.998977337153077,0.0
127200,10.178508708196782,0.0
127500,8.790417743881113,0.0
127800,9.207696189242137,0.0
128100,9.460629397934683,0.0
128400,9.607026816112233,0.0
128700,9.603338279464065,0.0
129000,10.166608803898713,0.0
129300,11.160059199049858,0.0
129600,10.207913754059744,0.0
129900,10.0710527040788,0.0
130200,11.526647206320261,0.0
130500,9.192184703927726,0.0
130800,10.613857467747206,0.0
131100,11.474349851682048,0.0
131400,10.238525492255272,0.0
131700,9.285681918283972,0.0
132000,11.396828723455693,0.0
132300,10.24234775875806,0.0
132600,11.346907722922674,0.0
132900,13.316998188738527,0.0
133200,11.964152648040315,0.0
133500,12.773539942983449,0.0
133800,11.154845981792112,0.0
134100,12.051847931876955,0.0
134400,12.289490783989214,0.0
134700,11.457014060901717,0.0
135000,11.95991801940357,0.0
135300,14.811783030442065,0.0
135600,12.571003528126857,0.0
135900,15.118084051130701,0.0
136200,12.471682485029994,0.0
136500,13.101234120833452,0.0
136800,12.782087104727534,0.0
137100,13.935756256664282,0.0
137400,13.037456824586172,0.0
137700,13.680956544869677,0.0
138000,12.564730577794446,0.0
138300,13.562442846252447,0.0
138600,12.655716490799344,0.0
138900,11.931851771664983,0.0
139200,11.622229133550388,0.0
139500,11.744279373064037,0.0
139800,10.908246903637187,0.0
140100,10.710594650957688,0.0
140400,10.063527101788578,0.0
140700,12.056830011916547,0.0
141000,12.339130808985717,0.0
141300,10.857046238490128,0.0
141600,9.309773265599762,0.0
141900,11.073958526282405,0.0
142200,10.333242710722228,0.0
142500,10.370547267764342,0.0
142800,10.045830637995055,0.0
143100,10.548276858288155,0.0
143400,8.935838372187758,0.0
143700,8.936503421221289,0.0
144000,8.628617737788637,0.0
144300,10.591848223634463,0.0
144600,9.009312371799476,0.0
144900,7.47404922492578,0.0
145200,6.074124616946715,0.0
145500,7.452029864801026,0.0
145800,9.503660905595586,0.0
146100,8.185684180946627,0.0
146400,7.4814568416675185,0.0
146700,8.53998626749154,0.0
147000,8.392756100985277,0.0
147300,9.514095031047912,0.0
147600,8.669988252719623,0.0
147900,7.507195039042397,0.0
148200,7.74954081774129,0.0
148500,7.987669968595718,0.0
148800,9.353400387445339,0.0
149100,7.035163005802763,0.0
149400,9.341562189675921,0.0
149700,8.889528706756527,0.0
150000,9.639017920963958,0.0
150300,11.173894816148474,0.0
150600,8.531273192128989,0.0
150900,9.323385550634189,0.0
151200,9.90351126998404,0.0
151500,10.720854982306662,0.0
151800,10.570524646055901,0.0
152100,10.773009366610314,0.0
152400,11.003713888507633,0.0
152700,10.37013630642311,0.0
153000,9.083798367947201,0.0
153300,11.867396807597466,0.0
153600,11.533924623806062,0.0
153900,11.060076562515983,0.0
154200,11.13494217014519,0.0
154500,11.438612186558055,0.0
154800,12.341023510993896,0.0
155100,10.957938785199469,0.0
155400,11.029032084627294,0.0
155700,12.23998546830859,0.0
156000,12.130871212391762,0.0
156300,11.164270281839876,0.0
156600,11.846971407119671,0.0
156900,9.409663006264685,0.0
157200,10.01710099359797,0.0
157500,8.990742802827967,0.0
157800,11.753525266427369,0.0
158100,12.070070384315951,0.0
158400,10.41057424281718,0.0
158700,10.798082165959366,0.0
159000,10.390378209173129,0.0
159300,8.859037384051355,0.0
159600,11.083833042989749,0.0
159900,9.439407327830367,0.0
160200,8.248588659537486,0.0
160500,10.177047661526435,0.0
160800,7.222971584288085,0.0
161100,7.5587740783811945,0.0
161400,8.303238013318055,0.0
161700,7.636936407911636,0.0
162000,8.310118824260535,0.0
162300,7.7424680044631655,0.0
162600,7.732496049576727,0.0
162900,8.95407630304464,0.0
163200,8.38590828198342,0.0
163500,7.498468637169761,0.0
163800,7.342204267584916,0.0
164100,6.873121555414541,0.0
164400,6.986564309108788,0.0
164700,9.011712518199651,0.0
165000,7.211764019699758,0.0
165300,7.746541520644325,0.0
165600,7.617988265585052,0.0
165900,7.885853242703064,0.0
166200,6.853385453172605,0.0
166500,7.145180916463623,0.0
166800,7.806513080398685,0.0
167100,7.093415918854556,0.0
167400,7.812430226124251,0.0
167700,7.556707624038066,0.0
168000,9.500092514886015,0.0
168300,9.10679256245377,0.0
168600,7.9857468285836415,0.0
168900,11.068202138624041,0.0
169200,9.522653080671413,0.0
169500,7.382285031180769,0.0
169800,10.140867776056512,0.0
170100,10.154035561012613,0.0
170400,8.193557335051063,0.0
170700,11.485978536288368,0.0
171000,10.441837582528184,0.0
171300,8.679213971400952,0.0
171600,10.860529071913929,0.0
171900,9.692999765141268,0.0
172200,10.74733932700127,0.0
172500,9.478453949152751,0.0
172800,13.09044807911079,0.0
173100,9.688685620308707,0.0
173400,10.668505292436112,0.0
173700,13.293612103723044,0.0
174000,11.673539204540765,0.0
174300,10.639272111779377,0.0
174600,11.546062736158982,0.0
174900,11.792902044087716,0.0
175200,9.463802604352512,0.0
175500,9.955857813952317,0.0
175800,11.279021501209444,0.0
176100,11.291191580412354,0.0
176400,11.058535762991166,0.0
176700,11.081586920963288,0.0
177000,9.965841315481265,0.0
177300,11.25346970918796,0.0
177600,9.553658966353636,0.0
177900,10.543593170634248,0.0
178200,10.406911458088743,0.0
178500,10.36135066361887,0.0
178800,10.953671117400967,0.0
179100,9.121053926427223,0.0
179400,8.79564363248821,0.0
179700,10.007260989141313,0.0
180000,8.275837234931121,0.0
180300,7.483735324256641,0.0
180600,8.911058948700653,0.0
180900,10.503853231852355,0.0
181200,10.483661995480654,0.0
181500,8.40405637305968,0.0
181800,8.523800033819002,0.0
182100,9.362371172451315,0.0
182400,8.656402014679188,0.0
182700,6.189921085073461,0.0
183000,9.239595405700161,0.0
183300,8.107644685264846,0.0
183600,8.712362904045133,0.0
183900,8.256381702586713,0.0
184200,8.083552563560158,0.0
184500,9.29764203944522,0.0
184800,8.709904503145776,0.0
185100,9.87911835726443,0.0
185400,6.421886846285424,0.0
185700,9.479999799098385,0.0
186000,9.106239817287872,0.0
186300,9.98978295074302,0.0
186600,9.54808901214634,0.0
186900,8.571732078993659,0.0
187200,9.063937599274125,0.0
187500,9.42768993640266,0.0
187800,8.522998184601848,0.0
188100,9.982940423229234,0.0
188400,8.773601406598921,0.0
188700,11.60120859667297,0.0
189000,12.014334821803372,0.0
189300,10.794971843149009,0.0
189600,9.686977651776369,0.0
189900,9.796033550866396,0.0
190200,12.420173595545723,0.0
190500,12.033132774548989,0.0
190800,13.55253786892378,0.0
191100,13.493012364416398,0.0
191400,12.178021593536993,0.0
191700,11.44684227574666,0.0
192000,12.972265884286388,0.0
192300,13.478903399575934,0.0
192600,13.091849308539746,0.0
192900,12.097970172529841,0.0
193200,13.78197694149095,0.0
193500,13.622196287334829,0.0
193800,14.691369508087593,0.0
194100,14.258781705462296,0.0
194400,12.618849052919671,0.0
194700,12.838503445450106,0.0
195000,12.219179136143005,0.0
195300,12.745567783115833,0.0
195600,12.708742769848218,0.0
195900,11.684141570969398,0.0
196200,9.215395769909716,0.0
196500,13.2960964834429,0.0
196800,11.655217316785954,0.0
197100,11.69231272182144,0.0
197400,11.232022947955677,0.0
197700,11.04074595629687,0.0
198000,11.533047973774659,0.0
198300,12.205914653118644,0.0
198600,12.071635843628266,0.0
198900,8.92321939029361,0.0
199200,11.292920502954617,0.0
199500,9.273551434426857,0.0
199800,11.325504393734326,0.0
200100,8.751468494660156,0.0
200400,10.01925943590889,0.0
200700,9.525605459016441,0.0
201000,11.214226938873983,0.0
201300,9.175540658647432,0.0
201600,10.389817683697133,0.0
201900,9.365452809907598,0.0
202200,11.293256871187564,0.0
202500,9.452365307930338,0.0
202800,9.946577584054385,0.0
203100,9.54623576586284,0.0
203400,10.000857434650099,0.0
203700,8.780145298170533,0.0
204000,9.787620711028444,0.0
204300,8.834201231912862,0.0
204600,8.051390978262653,0.0
204900,8.772771574161006,0.0
205200,10.322285603648277,0.0
205500,11.605112750353815,0.0
205800,8.90189035748049,0.0
206100,9.017736502501249,1.0
206400,7.5431561084844345,0.0
206700,7.204826961358072,0.0
207000,5.862919896994519,0.0
207300,4.45914840113082,0.0
207600,3.4043765464789946,0.0
207900,2.880596943337639,0.0
208200,4.057817484282133,0.0
208500,1.2901402215112294,0.0
208800,1.8998690127370206,0.0
209100,1.8484844461112035,1.0
209400,2.0649702694219787,0.0
209700,5.35054285579679,0.0
